20	4.47911879746243E-05	5.70444308323204E-06	1.39420853884076E-05	1.02301928563975E-05	3.12212159769842E-06
25	6.5993815951515E-05	1.03374559330405E-05	8.23705431685085E-06	9.39544133871095E-06	1.70683633768931E-05
31.5	2.71382705250289E-05	1.76117100636475E-05	7.36229503672803E-06	2.93535799755773E-06	1.26658678709646E-05
40	8.57581744639901E-06	4.83436133436044E-06	3.01124737234204E-06	9.71933059190633E-06	3.8833877624711E-06
50	5.2912382670911E-05	9.71573972492479E-05	6.39426143607125E-05	0.000225929339649	0.000176576184458
63	6.33222807664424E-05	0.000258080253843	0.000292340817396	0.000496977183502	0.000356481206836
80	0.000220680973143	0.000515063875355	0.000910769973416	0.000373027811293	0.000237471860601
100	0.001511013717391	0.00163478939794	0.000839036598336	0.000250459386734	0.001038863207214
125	0.00541546009481	0.000504045106936	0.000744954391848	0.000879345752764	0.000553016318008
160	0.007918835617602	0.001236515468918	0.000722672441043	0.001445553032681	0.000481148308609
200	0.008165879175067	0.003689895849675	0.002257762011141	0.002242028014734	0.002689133165404
250	0.003982698079199	0.004142923280597	0.003422227455303	0.003160784253851	0.004075516480953
315	0.020876502618194	0.003594300942495	0.002996069611982	0.002799636917189	0.003316949354485
400	0.01053015049547	0.007418539840728	0.002820743713528	0.003005280159414	0.002208071295172
500	0.003466045949608	0.005736209452152	0.002384712686762	0.002755077322945	0.002249954733998
630	0.002678223419935	0.007835206575692	0.002503674710169	0.00333417323418	0.003178850514814
800	0.001445019734092	0.00907950475812	0.003418499836698	0.002201677532867	0.004034637007862
1000	0.000288632611046	0.013927307911217	0.004538867156953	0.001908577163704	0.004618057049811
1250	0.000544755079318	0.019325073808432	0.005270363297313	0.002380375517532	0.005103634670377
1600	0.003099099965766	0.020814146846533	0.003384989220649	0.002171851927415	0.003264733590186
2000	0.000576941878535	0.022229118272662	0.002306959824637	0.00048874708591	0.002690834458917
2500	0.009673087857664	0.048522479832172	0.003864486003295	0.000704443024006	0.004385957960039
3150	0.007884295657277	0.0573500841856	0.006824053358287	0.001313831540756	0.006977406330407
4000	0.021083254367113	0.07859879732132	0.012079270556569	0.00073059980059	0.016291553154588
5000	0.019355218857527	0.099975496530533	0.011973270215094	0.00073347997386	0.017272096127272

