20	4.24526689357663E-07	6.95201549660851E-07	5.24399638379691E-07	7.88505474247359E-07	4.49094187615629E-07
25	7.13854035438999E-07	6.54682651202165E-07	5.94383720908809E-07	1.06293293811177E-06	6.51028472020698E-07
31.5	4.53769371233648E-06	1.26356587770715E-06	1.55069380980422E-06	1.59868579885369E-06	2.36818686971674E-06
40	4.68982852908084E-06	3.6447927413974E-06	2.52979270953801E-06	9.50339199334849E-06	3.48800949723227E-06
50	2.87660932372091E-05	7.44140779715963E-05	5.78302569920197E-05	0.000162128184456	0.000121554723592
63	8.42711742734537E-05	0.000348769506672	0.000370366760762	0.000580735970289	0.00042202041368
80	0.000112989699119	0.000375324045308	0.00068666448351	0.00035301267053	0.000179530718015
100	0.001246007508598	0.001288134837523	0.000717989052646	0.00019735225942	0.00076112349052
125	0.004711002577096	0.000432979868492	0.000595483288635	0.000621995481197	0.000411789078498
160	0.007356721907854	0.001108230440877	0.000803690461908	0.001068671350367	0.000375441042706
200	0.008457564748824	0.003699738299474	0.002162167336792	0.002612150739878	0.001886254292913
250	0.003511660499498	0.003640871727839	0.003239683574066	0.002046749927104	0.00298997736536
315	0.016681088134647	0.003033504588529	0.002977388212457	0.002555721206591	0.002721693599597
400	0.010562682524324	0.00669302418828	0.002441991586238	0.002666714368388	0.001690677483566
500	0.00316170649603	0.005407170858234	0.002273816382512	0.002351218834519	0.001795297604986
630	0.002168791135773	0.007312609814107	0.002641711849719	0.00272936350666	0.002294147852808
800	0.001097192871384	0.008566413074732	0.003205565968528	0.001740574953146	0.003552919253707
1000	0.000354228628566	0.012506163679063	0.004669638350606	0.001605077181011	0.003704116912559
1250	0.000579536834266	0.018388155847788	0.004966317210346	0.002169880550355	0.004279564134777
1600	0.003455280326307	0.018834810703993	0.003342501120642	0.001720852218568	0.0026200984139
2000	0.001004514051601	0.022231267765164	0.002331982832402	0.000517509703059	0.002268177922815
2500	0.012229325249791	0.066935002803803	0.005978281609714	0.000927616085391	0.005550519097596
3150	0.008417220786214	0.060626428574324	0.007241021376103	0.001342783099972	0.006045760586858
4000	0.022133739665151	0.0789535343647	0.014953313395381	0.000650757341646	0.01308979652822
5000	0.022601099684835	0.119350410997868	0.015662711113691	0.00089911656687	0.017862623557448

